"","timestamp","receiver","posX","posY","orientation","ap_mac","rssi","frequency","mode","ap_x","ap_y"
"29528",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29529",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-69,"2427000000","3",1,14
"29530",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29533",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"29534",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-45,"2462000000","3",7.5,6.3
"29535",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-61,"2422000000","3",33.5,2.8
"29536",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-60,"2437000000","3",2.5,-0.8
"29537",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-48,"2432000000","3",12.8,-2.8
"29538",2006-02-23 18:15:56,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29541",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-48,"2432000000","3",12.8,-2.8
"29542",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-47,"2462000000","3",7.5,6.3
"29543",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29544",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-66,"2427000000","3",1,14
"29545",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-63,"2422000000","3",33.5,2.8
"29546",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29548",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-46,"2462000000","3",7.5,6.3
"29549",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-49,"2432000000","3",12.8,-2.8
"29550",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-49,"2432000000","3",12.8,-2.8
"29551",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-62,"2422000000","3",33.5,2.8
"29552",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29553",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-69,"2427000000","3",1,14
"29556",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-51,"2432000000","3",12.8,-2.8
"29557",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8d",-48,"2442000000","3",33.5,9.3
"29558",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-45,"2462000000","3",7.5,6.3
"29559",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29560",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-60,"2422000000","3",33.5,2.8
"29562",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29564",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-45,"2462000000","3",7.5,6.3
"29565",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"29566",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-51,"2432000000","3",12.8,-2.8
"29567",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-61,"2422000000","3",33.5,2.8
"29568",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-63,"2422000000","3",33.5,2.8
"29569",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29570",2006-02-23 18:15:57,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-67,"2427000000","3",1,14
"29573",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-48,"2432000000","3",12.8,-2.8
"29574",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8d",-50,"2442000000","3",33.5,9.3
"29575",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-45,"2462000000","3",7.5,6.3
"29578",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:0f:a3:39:e1:c0",-45,"2462000000","3",7.5,6.3
"29579",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-49,"2432000000","3",12.8,-2.8
"29580",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:3b:c7:c6",-50,"2432000000","3",12.8,-2.8
"29581",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:81",-61,"2422000000","3",33.5,2.8
"29582",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29583",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-70,"2427000000","3",1,14
"29584",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:90",-71,"2427000000","3",1,14
"29585",2006-02-23 18:15:58,"00:02:2D:21:0F:33",9.46,7.77,169.4,"00:14:bf:b1:97:8d",-49,"2442000000","3",33.5,9.3
"29588",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-44,"2442000000","3",33.5,9.3
"29589",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29590",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29591",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"29595",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-44,"2442000000","3",33.5,9.3
"29596",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"29597",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-62,"2432000000","3",12.8,-2.8
"29601",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29602",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29603",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29604",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29605",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"29606",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-77,"2427000000","3",1,14
"29609",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"29610",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29611",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-60,"2462000000","3",7.5,6.3
"29612",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-64,"2432000000","3",12.8,-2.8
"29613",2006-02-23 18:20:47,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29616",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29617",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"29618",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"29619",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29623",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-45,"2442000000","3",33.5,9.3
"29624",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-46,"2442000000","3",33.5,9.3
"29625",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29626",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29627",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-59,"2432000000","3",12.8,-2.8
"29628",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29632",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"29633",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29634",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29635",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29636",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29637",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-80,"2427000000","3",1,14
"29640",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29641",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29642",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29643",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29644",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29645",2006-02-23 18:20:48,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-80,"2427000000","3",1,14
"29649",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-46,"2442000000","3",33.5,9.3
"29650",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29651",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-59,"2432000000","3",12.8,-2.8
"29652",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29656",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"29657",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29658",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"29659",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29660",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29661",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29663",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29665",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29666",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29667",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29668",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-63,"2462000000","3",7.5,6.3
"29669",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-63,"2437000000","3",2.5,-0.8
"29671",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29674",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29675",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-63,"2462000000","3",7.5,6.3
"29676",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29678",2006-02-23 18:20:49,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29681",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29682",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29683",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-58,"2432000000","3",12.8,-2.8
"29684",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"29685",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29686",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29690",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29691",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"29692",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"29693",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29694",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29695",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29699",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-51,"2442000000","3",33.5,9.3
"29700",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29701",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"29702",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-64,"2437000000","3",2.5,-0.8
"29703",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29704",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-77,"2427000000","3",1,14
"29708",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29709",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29710",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-62,"2462000000","3",7.5,6.3
"29711",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-63,"2437000000","3",2.5,-0.8
"29712",2006-02-23 18:20:50,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-77,"2427000000","3",1,14
"29716",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
"29717",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29718",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-61,"2462000000","3",7.5,6.3
"29719",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29720",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29723",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-46,"2442000000","3",33.5,9.3
"29724",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29725",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"29726",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29727",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-63,"2437000000","3",2.5,-0.8
"29731",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-52,"2442000000","3",33.5,9.3
"29732",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-60,"2432000000","3",12.8,-2.8
"29733",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29734",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-61,"2437000000","3",2.5,-0.8
"29735",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29736",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-63,"2462000000","3",7.5,6.3
"29737",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-78,"2427000000","3",1,14
"29740",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29741",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-53,"2442000000","3",33.5,9.3
"29742",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-60,"2432000000","3",12.8,-2.8
"29743",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29744",2006-02-23 18:20:51,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29747",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-45,"2442000000","3",33.5,9.3
"29748",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-52,"2422000000","3",33.5,2.8
"29749",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29750",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"29751",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29756",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-45,"2442000000","3",33.5,9.3
"29757",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-50,"2422000000","3",33.5,2.8
"29758",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-60,"2432000000","3",12.8,-2.8
"29759",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"29760",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29762",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-80,"2427000000","3",1,14
"29765",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"29766",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-63,"2437000000","3",2.5,-0.8
"29767",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29769",2006-02-23 18:20:52,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-60,"2432000000","3",12.8,-2.8
"29772",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29773",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"29774",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-62,"2437000000","3",2.5,-0.8
"29775",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8a",-63,"2437000000","3",2.5,-0.8
"29776",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-66,"2432000000","3",12.8,-2.8
"29777",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:90",-79,"2427000000","3",1,14
"29781",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-51,"2422000000","3",33.5,2.8
"29782",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:8d",-54,"2442000000","3",33.5,9.3
"29783",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:3b:c7:c6",-65,"2432000000","3",12.8,-2.8
"29784",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:0f:a3:39:e1:c0",-63,"2462000000","3",7.5,6.3
"29787",2006-02-23 18:20:53,"00:02:2D:21:0F:33",21.23,5.47,115.8,"00:14:bf:b1:97:81",-49,"2422000000","3",33.5,2.8
